Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,5/4/2017 19:00,2017,5,4,19,43.4,120,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/4/2017 20:00,2017,5,4,20,45.2,125,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/4/2017 21:00,2017,5,4,21,52.1,142,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/4/2017 22:00,2017,5,4,22,70,158,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/4/2017 23:00,2017,5,4,23,100,174,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 0:00,2017,5,5,0,131.5,190,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 1:00,2017,5,5,1,162.7,213,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 2:00,2017,5,5,2,193.8,244,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 3:00,2017,5,5,3,217.9,268,Very Unhealthy,242,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 4:00,2017,5,5,4,221,271,Very Unhealthy,224,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 5:00,2017,5,5,5,211,261,Very Unhealthy,201,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 6:00,2017,5,5,6,207.5,257,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 7:00,2017,5,5,7,203.7,254,Very Unhealthy,200,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 8:00,2017,5,5,8,254.9,305,Hazardous,306,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 9:00,2017,5,5,9,294.4,345,Hazardous,334,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 10:00,2017,5,5,10,299.7,350,Hazardous,305,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 11:00,2017,5,5,11,243.3,293,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 12:00,2017,5,5,12,182.1,232,Very Unhealthy,121,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 13:00,2017,5,5,13,141,195,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 14:00,2017,5,5,14,115.5,182,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 15:00,2017,5,5,15,86.7,167,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 16:00,2017,5,5,16,76.8,162,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 17:00,2017,5,5,17,66.4,157,Unhealthy,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 18:00,2017,5,5,18,57.6,152,Unhealthy,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 19:00,2017,5,5,19,50.3,137,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 20:00,2017,5,5,20,50.6,138,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 21:00,2017,5,5,21,55.7,151,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 22:00,2017,5,5,22,66.3,157,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/5/2017 23:00,2017,5,5,23,78.6,163,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 0:00,2017,5,6,0,90.8,169,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 1:00,2017,5,6,1,107.4,178,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 2:00,2017,5,6,2,119.7,184,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 3:00,2017,5,6,3,129.3,189,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 4:00,2017,5,6,4,132.6,191,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 5:00,2017,5,6,5,128.8,189,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 6:00,2017,5,6,6,128.9,189,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 7:00,2017,5,6,7,137.9,194,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 8:00,2017,5,6,8,156.5,207,Very Unhealthy,175,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 9:00,2017,5,6,9,188.2,238,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 10:00,2017,5,6,10,231.1,281,Very Unhealthy,274,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 11:00,2017,5,6,11,247.1,297,Very Unhealthy,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 12:00,2017,5,6,12,208,258,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 13:00,2017,5,6,13,143.5,196,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 14:00,2017,5,6,14,102.2,175,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 15:00,2017,5,6,15,82.1,165,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 16:00,2017,5,6,16,74.5,161,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 17:00,2017,5,6,17,272.3,323,Hazardous,470,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 18:00,2017,5,6,18,176.6,227,Very Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 19:00,2017,5,6,19,118.3,183,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 20:00,2017,5,6,20,97.1,172,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 21:00,2017,5,6,21,92,170,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 22:00,2017,5,6,22,94,171,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/6/2017 23:00,2017,5,6,23,108.4,178,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 0:00,2017,5,7,0,122.2,185,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 1:00,2017,5,7,1,142.6,196,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 2:00,2017,5,7,2,162.8,213,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 3:00,2017,5,7,3,161.4,212,Very Unhealthy,160,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 4:00,2017,5,7,4,154.2,205,Very Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 5:00,2017,5,7,5,145.5,197,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 6:00,2017,5,7,6,153.7,204,Very Unhealthy,162,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 7:00,2017,5,7,7,165.4,216,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 8:00,2017,5,7,8,205.2,255,Very Unhealthy,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 9:00,2017,5,7,9,224.1,274,Very Unhealthy,243,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 10:00,2017,5,7,10,210,260,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 11:00,2017,5,7,11,197.4,247,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 12:00,2017,5,7,12,167.8,218,Very Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 13:00,2017,5,7,13,130.3,190,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 14:00,2017,5,7,14,118.6,184,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 15:00,2017,5,7,15,100.3,174,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 16:00,2017,5,7,16,80.1,164,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 17:00,2017,5,7,17,64.5,156,Unhealthy,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 18:00,2017,5,7,18,54.7,148,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 19:00,2017,5,7,19,55.3,150,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 20:00,2017,5,7,20,67.6,157,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 21:00,2017,5,7,21,77.3,162,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 22:00,2017,5,7,22,83.1,165,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/7/2017 23:00,2017,5,7,23,102.5,175,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 0:00,2017,5,8,0,109.7,179,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 1:00,2017,5,8,1,123.8,186,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 2:00,2017,5,8,2,131.4,190,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 3:00,2017,5,8,3,126.7,188,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 4:00,2017,5,8,4,99.8,174,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 5:00,2017,5,8,5,80.9,164,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 6:00,2017,5,8,6,72.4,160,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 7:00,2017,5,8,7,69.2,158,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 8:00,2017,5,8,8,80.1,164,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 9:00,2017,5,8,9,98.5,173,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 10:00,2017,5,8,10,113.7,181,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 11:00,2017,5,8,11,114.8,182,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 12:00,2017,5,8,12,144.9,197,Unhealthy,175,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 13:00,2017,5,8,13,139.9,195,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 14:00,2017,5,8,14,141.4,195,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 15:00,2017,5,8,15,144.7,197,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 16:00,2017,5,8,16,139.8,195,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,5/8/2017 17:00,2017,5,8,17,145.4,197,Unhealthy,151,UG/M3,1 Hr,Valid
