Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,6/1/2015 16:00,2015,6,1,16,23.6,75,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 17:00,2015,6,1,17,20.3,68,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 18:00,2015,6,1,18,19.6,67,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 19:00,2015,6,1,19,23.8,76,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 20:00,2015,6,1,20,35.4,100,Moderate,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 21:00,2015,6,1,21,30.2,89,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 22:00,2015,6,1,22,13,53,Moderate,-4,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/1/2015 23:00,2015,6,1,23,6,25,Good,-1,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 0:00,2015,6,2,0,12,50,Good,18,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 1:00,2015,6,2,1,5,21,Good,-2,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 2:00,2015,6,2,2,4,17,Good,3,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 3:00,2015,6,2,3,7.4,31,Good,11,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 4:00,2015,6,2,4,7.2,30,Good,7,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 5:00,2015,6,2,5,7.1,30,Good,7,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 6:00,2015,6,2,6,9.5,40,Good,12,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 7:00,2015,6,2,7,13.2,53,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 8:00,2015,6,2,8,18.6,65,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 9:00,2015,6,2,9,29.8,88,Moderate,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 10:00,2015,6,2,10,26.9,82,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 11:00,2015,6,2,11,24.9,78,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 12:00,2015,6,2,12,24.4,77,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 13:00,2015,6,2,13,24.2,76,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 14:00,2015,6,2,14,26.1,80,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 15:00,2015,6,2,15,21,70,Moderate,16,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 16:00,2015,6,2,16,22,72,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 17:00,2015,6,2,17,23.5,75,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 18:00,2015,6,2,18,24.7,77,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 19:00,2015,6,2,19,28.8,86,Moderate,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 20:00,2015,6,2,20,30.4,89,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 21:00,2015,6,2,21,27.7,84,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 22:00,2015,6,2,22,23.3,75,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/2/2015 23:00,2015,6,2,23,21.6,71,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 0:00,2015,6,3,0,28.8,86,Moderate,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 1:00,2015,6,3,1,31.4,92,Moderate,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 2:00,2015,6,3,2,31.2,91,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 3:00,2015,6,3,3,36.1,102,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 4:00,2015,6,3,4,36.5,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 5:00,2015,6,3,5,33.7,96,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 6:00,2015,6,3,6,32.3,93,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 7:00,2015,6,3,7,38.1,107,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 8:00,2015,6,3,8,34.5,98,Moderate,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 9:00,2015,6,3,9,46.3,128,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 10:00,2015,6,3,10,57.1,152,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 11:00,2015,6,3,11,63.5,155,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 12:00,2015,6,3,12,54.7,148,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 13:00,2015,6,3,13,53.8,146,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 14:00,2015,6,3,14,45.4,125,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 15:00,2015,6,3,15,36.2,103,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 16:00,2015,6,3,16,28.6,86,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 17:00,2015,6,3,17,27.8,84,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 18:00,2015,6,3,18,25.4,79,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 19:00,2015,6,3,19,31.6,92,Moderate,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 20:00,2015,6,3,20,51.3,140,Unhealthy for Sensitive Groups,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 21:00,2015,6,3,21,50.6,138,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 22:00,2015,6,3,22,48.8,134,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/3/2015 23:00,2015,6,3,23,39.9,112,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 0:00,2015,6,4,0,32.4,94,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 1:00,2015,6,4,1,36.2,103,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 2:00,2015,6,4,2,39.1,110,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 3:00,2015,6,4,3,43.5,121,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 4:00,2015,6,4,4,43.7,121,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 5:00,2015,6,4,5,44.8,124,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 6:00,2015,6,4,6,46.9,129,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 7:00,2015,6,4,7,52.9,144,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 8:00,2015,6,4,8,63.9,155,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 9:00,2015,6,4,9,73.4,160,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 10:00,2015,6,4,10,110.7,180,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 11:00,2015,6,4,11,130.8,190,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 12:00,2015,6,4,12,123.4,186,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 13:00,2015,6,4,13,114.7,182,Unhealthy,106,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 14:00,2015,6,4,14,89.3,168,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 15:00,2015,6,4,15,61.1,154,Unhealthy,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 16:00,2015,6,4,16,52.5,143,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 17:00,2015,6,4,17,42.7,119,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 18:00,2015,6,4,18,35.3,100,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 19:00,2015,6,4,19,44.1,122,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 20:00,2015,6,4,20,56.5,152,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 21:00,2015,6,4,21,69.2,158,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 22:00,2015,6,4,22,80.1,164,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/4/2015 23:00,2015,6,4,23,83,165,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 0:00,2015,6,5,0,87.5,168,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 1:00,2015,6,5,1,80.7,164,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 2:00,2015,6,5,2,84.8,166,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 3:00,2015,6,5,3,141.9,196,Unhealthy,199,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 4:00,2015,6,5,4,202.5,253,Very Unhealthy,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 5:00,2015,6,5,5,213.2,263,Very Unhealthy,224,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 6:00,2015,6,5,6,230.1,280,Very Unhealthy,247,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 7:00,2015,6,5,7,228.6,278,Very Unhealthy,227,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 8:00,2015,6,5,8,234.3,284,Very Unhealthy,240,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 9:00,2015,6,5,9,202.6,253,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 10:00,2015,6,5,10,153.8,204,Very Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 11:00,2015,6,5,11,118.4,183,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 12:00,2015,6,5,12,83.2,165,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 13:00,2015,6,5,13,66.5,157,Unhealthy,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 14:00,2015,6,5,14,47.2,130,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 15:00,2015,6,5,15,37.6,106,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 16:00,2015,6,5,16,31.7,92,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 17:00,2015,6,5,17,29.8,88,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 18:00,2015,6,5,18,33.9,97,Moderate,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 19:00,2015,6,5,19,39.4,111,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 20:00,2015,6,5,20,48.6,133,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 21:00,2015,6,5,21,60.3,153,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 22:00,2015,6,5,22,78.6,163,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/5/2015 23:00,2015,6,5,23,87.8,168,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 0:00,2015,6,6,0,79.4,163,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 1:00,2015,6,6,1,67.7,157,Unhealthy,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 2:00,2015,6,6,2,61.3,154,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 3:00,2015,6,6,3,64.6,156,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 4:00,2015,6,6,4,68.8,158,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 5:00,2015,6,6,5,85.9,167,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 6:00,2015,6,6,6,184.4,235,Very Unhealthy,283,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 7:00,2015,6,6,7,219.2,269,Very Unhealthy,254,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 8:00,2015,6,6,8,177.6,228,Very Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 9:00,2015,6,6,9,146.8,198,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 10:00,2015,6,6,10,129.4,189,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 11:00,2015,6,6,11,94.2,171,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 12:00,2015,6,6,12,63.5,155,Unhealthy,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 13:00,2015,6,6,13,49.7,136,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 14:00,2015,6,6,14,40.3,113,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 15:00,2015,6,6,15,31.6,92,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 16:00,2015,6,6,16,25.8,80,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 17:00,2015,6,6,17,23.4,75,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 18:00,2015,6,6,18,24.1,76,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 19:00,2015,6,6,19,35,99,Moderate,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 20:00,2015,6,6,20,39.5,111,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 21:00,2015,6,6,21,43.7,121,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 22:00,2015,6,6,22,49.8,136,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/6/2015 23:00,2015,6,6,23,57.9,152,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 0:00,2015,6,7,0,61.9,154,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 1:00,2015,6,7,1,60.9,154,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 2:00,2015,6,7,2,62.4,155,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 3:00,2015,6,7,3,66.7,157,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 4:00,2015,6,7,4,70.8,159,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 5:00,2015,6,7,5,79.4,163,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 6:00,2015,6,7,6,104.2,176,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 7:00,2015,6,7,7,126.1,187,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 8:00,2015,6,7,8,138.5,194,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 9:00,2015,6,7,9,124.2,186,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 10:00,2015,6,7,10,95.1,171,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 11:00,2015,6,7,11,66.5,157,Unhealthy,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 12:00,2015,6,7,12,44.2,122,Unhealthy for Sensitive Groups,22,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 13:00,2015,6,7,13,36.1,102,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 14:00,2015,6,7,14,26,80,Moderate,16,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 15:00,2015,6,7,15,27,82,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 16:00,2015,6,7,16,28,84,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 17:00,2015,6,7,17,28.9,86,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 18:00,2015,6,7,18,24.9,78,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 19:00,2015,6,7,19,28.4,85,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 20:00,2015,6,7,20,39.7,111,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 21:00,2015,6,7,21,52.8,144,Unhealthy for Sensitive Groups,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 22:00,2015,6,7,22,58.9,153,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/7/2015 23:00,2015,6,7,23,69.4,158,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 0:00,2015,6,8,0,78.7,163,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 1:00,2015,6,8,1,81.8,165,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 2:00,2015,6,8,2,88.9,168,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 3:00,2015,6,8,3,93.4,171,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 4:00,2015,6,8,4,95.2,171,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 5:00,2015,6,8,5,92.1,170,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 6:00,2015,6,8,6,94,171,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 7:00,2015,6,8,7,94.4,171,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 8:00,2015,6,8,8,87,167,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 9:00,2015,6,8,9,80.6,164,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 10:00,2015,6,8,10,77.9,163,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 11:00,2015,6,8,11,58,152,Unhealthy,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 12:00,2015,6,8,12,45,124,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 13:00,2015,6,8,13,42.4,118,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 14:00,2015,6,8,14,39.7,111,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 15:00,2015,6,8,15,31.8,92,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 16:00,2015,6,8,16,28.4,85,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 17:00,2015,6,8,17,21.7,71,Moderate,15,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 18:00,2015,6,8,18,20.3,68,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 19:00,2015,6,8,19,21.6,71,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 20:00,2015,6,8,20,30.3,89,Moderate,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 21:00,2015,6,8,21,45.6,126,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 22:00,2015,6,8,22,58.8,153,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/8/2015 23:00,2015,6,8,23,74.4,161,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 0:00,2015,6,9,0,99.2,174,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 1:00,2015,6,9,1,113.6,181,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 2:00,2015,6,9,2,113.8,181,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 3:00,2015,6,9,3,113.4,181,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 4:00,2015,6,9,4,135.2,192,Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 5:00,2015,6,9,5,147.1,198,Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 6:00,2015,6,9,6,120,184,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 7:00,2015,6,9,7,107,178,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 8:00,2015,6,9,8,112,180,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 9:00,2015,6,9,9,96.5,172,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 10:00,2015,6,9,10,80.7,164,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 11:00,2015,6,9,11,65.3,156,Unhealthy,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 12:00,2015,6,9,12,51.6,141,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 13:00,2015,6,9,13,42.8,119,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 14:00,2015,6,9,14,37.9,107,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 15:00,2015,6,9,15,37.8,107,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
New Delhi,PM2.5 - Principal,6/9/2015 16:00,2015,6,9,16,31.9,93,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 17:00,2015,6,9,17,36.5,103,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 18:00,2015,6,9,18,43.7,121,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 19:00,2015,6,9,19,51.5,140,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 20:00,2015,6,9,20,54.8,149,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 21:00,2015,6,9,21,57.4,152,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 22:00,2015,6,9,22,57.2,152,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,6/9/2015 23:00,2015,6,9,23,59.1,153,Unhealthy,61,UG/M3,1 Hr,Valid
