datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20161029-11:00,Haze,21,0,0,34.9,52,,1011,0,0,32,0,0,2,0,North,,,0
20161029-11:30,Haze,20,0,0,33,52,,1012,0,0,31,0,0,1.5,0,North,,,0
20161029-12:00,Haze,19,0,0,,45,,1011,0,0,29,0,0,1,70,ENE,,,3.7
20161029-12:30,Haze,19,0,0,29.2,58,,1012,0,0,28,0,0,1.5,0,North,,,0
20161029-13:00,Haze,19,0,0,28.2,61,,1012,0,0,27,0,0,1.5,0,North,,,0
20161029-15:00,Mist,19,0,0,,78,,1013,0,0,22,0,0,1,,,,,0
20161029-18:00,Mist,17,0,0,,84,,1014,0,0,19,0,0,1,,,,,0
20161029-21:00,Mist,16,0,0,,93,,1014,0,0,17,0,0,1,,,,,0
20161030-00:00,Mist,16,0,0,,95,,1014,0,0,17,0,0,1,,,,,0
20161030-02:00,Haze,16,0,0,,94,,1015,0,0,17,0,0,0.8,0,North,,,0
20161030-02:30,Haze,16,0,0,,94,,1015,0,0,17,0,0,0.8,0,North,,,0
20161030-03:00,Mist,18,0,0,,96,,1016,0,0,18,0,0,0.5,,,,,0
20161030-03:30,Partly Cloudy,18,0,0,,94,,1016,0,0,19,0,0,1,0,North,,,0
20161030-04:00,Scattered Clouds,18,0,0,,88,,1016,0,0,20,0,0,2,180,South,,,3.7
20161030-04:30,Scattered Clouds,18,0,0,,83,,1017,0,0,21,0,0,2,230,SW,,,5.6
20161030-06:00,Haze,20,0,0,,48,,1015,0,0,29,0,0,2,90,East,,,3.7
20161030-07:00,Haze,21,0,0,32.4,58,,1015,0,0,30,0,0,2,50,NE,,,3.7
20161030-08:00,Haze,21,0,0,32.4,58,,1014,0,0,30,0,0,2,50,NE,,,3.7
20161030-08:30,Haze,21,0,0,33.7,55,,1014,0,0,31,0,0,2,50,NE,,,7.4
20161030-09:00,Smoke,20,0,0,,46,,1013,0,0,30,0,0,1,50,NE,,,7.4
20161030-09:30,Smoke,20,0,0,33,52,,1014,0,0,31,0,0,1.8,90,East,,,3.7
20161030-10:00,Smoke,20,0,0,34.1,49,,1013,0,0,32,0,0,1.8,80,East,,,3.7
20161030-10:30,Smoke,20,0,0,33,52,,1013,0,0,31,0,0,1.8,80,East,,,3.7
20161030-11:00,Smoke,20,0,0,31.9,55,,1014,0,0,30,0,0,1.8,0,North,,,0
20161030-11:30,Smoke,21,0,0,31.3,62,,1014,0,0,29,0,0,1.8,0,North,,,0
20161030-12:00,Smoke,20,0,0,,53,,1013,0,0,28,0,0,1,,,,,0
20161030-12:30,Smoke,20,0,0,28.5,65,,1014,0,0,27,0,0,1.8,0,North,,,0
20161030-13:00,Smoke,20,0,0,,69,,1014,0,0,26,0,0,1.5,0,North,,,0
20161030-15:00,Mist,19,0,0,,86,,1015,0,0,21,0,0,2,,,,,0
20161030-18:00,Mist,18,0,0,,92,,1016,0,0,19,0,0,2,,,,,0
20161030-21:00,Partial Fog,17,1,0,,90,,1016,0,0,18,0,0,0.2,,,,,0
20161031-00:00,Partial Fog,17,1,0,,96,,1017,0,0,17,0,0,0.2,,,,,0
20161031-02:00,Fog,16,1,0,,88,,1019,0,0,18,0,0,0.1,0,North,,,0
20161031-02:30,Fog,17,1,0,,100,,1019,0,0,17,0,0,0.1,0,North,,,0
20161031-03:00,Partial Fog,18,1,0,,93,,1019,0,0,19,0,0,0.2,,,,,0
20161031-03:30,Fog,18,1,0,,94,,1020,0,0,19,0,0,0.2,0,North,,,0
20161031-04:00,Fog,18,1,0,,88,,1020,0,0,20,0,0,0.4,0,North,,,0
20161031-04:30,Smoke,18,0,0,,73,,1020,0,0,23,0,0,0.5,0,North,,,0
20161031-05:00,Smoke,19,0,0,,69,,1020,0,0,25,0,0,0.8,60,ENE,,,3.7
20161031-05:30,Smoke,19,0,0,,65,,1020,0,0,26,0,0,1,0,North,,,0
20161031-06:00,Smoke,19,0,0,,55,,1019,0,0,27,0,0,1,,,,,0
20161031-07:00,Smoke,19,0,0,29.2,58,,1018,0,0,28,0,0,1,20,NNE,,,3.7
20161031-07:30,Smoke,20,0,0,30.7,58,,1018,0,0,29,0,0,1,60,ENE,,,5.6
20161031-08:00,Smoke,19,0,0,30.3,55,,1017,0,0,29,0,0,1,60,ENE,,,3.7
20161031-08:30,Smoke,19,0,0,30.3,55,,1017,0,0,29,0,0,1.2,20,NNE,,,5.6
20161031-09:00,Smoke,19,0,0,,42,,1016,0,0,30,0,0,1,50,NE,,,5.6
20161031-09:30,Smoke,19,0,0,32.4,49,,1017,0,0,31,0,0,1.5,50,NE,,,3.7
20161031-10:00,Smoke,18,0,0,31.9,46,,1016,0,0,31,0,0,1.5,300,WNW,,,3.7
20161031-10:30,Smoke,17,0,0,30.3,45,,1016,0,0,30,0,0,1.5,350,North,,,3.7
20161031-11:00,Smoke,16,0,0,29.1,45,,1016,0,0,29,0,0,1.5,320,NW,,,3.7
20161031-11:30,Smoke,16,0,0,29.1,45,,1016,0,0,29,0,0,1.5,0,North,,,0
20161031-12:00,Smoke,15,0,0,,38,,1016,0,0,27,0,0,1,,,,,0
20161031-12:30,Smoke,17,0,0,,61,,1017,0,0,25,0,0,1.5,0,North,,,0
20161031-13:00,Smoke,17,0,0,,65,,1017,0,0,24,0,0,1.5,0,North,,,0
20161031-15:00,Mist,17,0,0,,73,,1017,0,0,20,0,0,2,,,,,0
20161031-18:00,Mist,17,0,0,,86,,1018,0,0,19,0,0,0.5,,,,,0
20161031-21:00,Mist,16,0,0,,95,,1018,0,0,17,0,0,0.5,,,,,0
20161101-00:00,Patches of Fog,15,1,0,,98,,1017,0,0,16,0,0,0.5,,,,,0
20161101-02:00,Fog,15,1,0,,100,,1018,0,0,15,0,0,0.4,0,North,,,0
20161101-02:30,Fog,15,1,0,,94,,1018,0,0,16,0,0,0.4,0,North,,,0
20161101-03:00,Partial Fog,16,1,0,,83,,1018,0,0,18,0,0,0.5,270,West,,,1.9
20161101-03:30,Fog,16,1,0,,83,,1019,0,0,19,0,0,0.7,270,West,,,5.6
20161101-04:00,Fog,16,1,0,,78,,1019,0,0,20,0,0,0.8,240,WSW,,,5.6
20161101-04:30,Smoke,16,0,0,,65,,1019,0,0,23,0,0,0.8,230,SW,,,3.7
20161101-05:00,Smoke,16,0,0,,61,,1019,0,0,24,0,0,1,0,North,,,0
20161101-05:30,Smoke,15,0,0,,51,,1018,0,0,26,0,0,1.2,300,WNW,,,5.6
20161101-06:00,Smoke,15,0,0,,35,,1017,0,0,28,0,0,1,340,NNW,,,3.7
20161101-07:00,Smoke,16,0,0,29.1,45,,1017,0,0,29,0,0,1.2,10,North,,,7.4
20161101-07:30,Smoke,17,0,0,30.3,45,,1016,0,0,30,0,0,1.5,10,North,,,7.4
20161101-08:00,Smoke,16,0,0,30.1,43,,1016,0,0,30,0,0,1.5,0,North,,,0
20161101-08:30,Smoke,13,0,0,29.2,35,,1016,0,0,30,0,0,1.8,340,NNW,,,7.4
20161101-09:00,Smoke,13,0,0,,24,,1014,0,0,30,0,0,1,20,NNE,,,5.6
20161101-09:30,Smoke,13,0,0,29.2,35,,1015,0,0,30,0,0,1.8,320,NW,,,5.6
20161101-10:00,Smoke,11,0,0,,31,,1015,0,0,30,0,0,1.8,350,North,,,3.7
20161101-10:30,Smoke,13,0,0,29.2,35,,1014,0,0,30,0,0,1.8,320,NW,,,3.7
20161101-11:00,Smoke,14,0,0,28.6,40,,1015,0,0,29,0,0,1.8,320,NW,,,3.7
20161101-11:30,Smoke,15,0,0,28,45,,1015,0,0,28,0,0,1.8,0,North,,,0
20161101-12:00,Smoke,16,0,0,,42,,1014,0,0,27,0,0,1,,,,,0
20161101-12:30,Smoke,17,0,0,,61,,1015,0,0,25,0,0,1.5,0,North,,,0
20161101-13:00,Smoke,17,0,0,,65,,1015,0,0,24,0,0,1.5,0,North,,,0
20161101-15:00,Mist,17,0,0,,69,,1015,0,0,21,0,0,1,,,,,0
20161101-18:00,Mist,16,0,0,,79,,1016,0,0,19,0,0,1,,,,,0
20161101-21:00,Mist,15,0,0,,85,,1016,0,0,17,0,0,1,,,,,0
20161102-00:00,Patches of Fog,15,1,0,,85,,1016,0,0,17,0,0,0.5,,,,,0
20161102-02:00,Fog,15,1,0,,88,,1017,0,0,17,0,0,0.4,0,North,,,0
20161102-02:30,Fog,15,1,0,,88,,1017,0,0,17,0,0,0.4,0,North,,,0
20161102-03:00,Partial Fog,16,1,0,,86,,1018,0,0,18,0,0,0.2,,,,,0
20161102-03:30,Fog,16,1,0,,83,,1018,0,0,19,0,0,0.4,0,North,,,0
20161102-04:00,Fog,17,1,0,,78,,1019,0,0,21,0,0,0.4,0,North,,,0
20161102-04:30,Smoke,17,0,0,,73,,1019,0,0,22,0,0,0.4,290,WNW,,,3.7
20161102-05:00,Smoke,17,0,0,,65,,1019,0,0,24,0,0,0.4,290,WNW,,,3.7
20161102-05:30,Smoke,18,0,0,,61,,1018,0,0,26,0,0,0.4,0,North,,,0
20161102-06:00,Partial Fog,21,1,0,,65,,1017,0,0,26,0,0,0.2,,,,,0
20161102-06:30,Smoke,18,0,0,27.9,58,,1017,0,0,27,0,0,0.4,0,North,,,0
20161102-07:00,Smoke,19,0,0,29.2,58,,1017,0,0,28,0,0,0.5,0,North,,,0
20161102-07:30,Smoke,17,0,0,28.5,51,,1016,0,0,28,0,0,0.5,0,North,,,0
20161102-08:00,Smoke,17,0,0,29.4,48,,1016,0,0,29,0,0,0.8,20,NNE,,,5.6
20161102-08:30,Smoke,16,0,0,29.1,45,,1016,0,0,29,0,0,0.8,20,NNE,,,3.7
20161102-09:00,Smoke,16,0,0,,33,,1014,0,0,30,0,0,0.5,0,North,,,3.7
20161102-09:30,Smoke,16,0,0,30.1,43,,1015,0,0,30,0,0,1,360,North,,,3.7
20161102-10:00,Smoke,16,0,0,30.1,43,,1015,0,0,30,0,0,1,320,NW,,,3.7
20161102-12:00,Smoke,19,0,0,,50,,1014,0,0,27,0,0,0.2,270,West,,,3.7
20161102-15:00,Patches of Fog,18,1,0,,79,,1015,0,0,21,0,0,0.2,,,,,0
20161102-18:00,Heavy Fog,17,1,0,,80,,1016,0,0,19,0,0,0.05,,,,,0
20161102-21:00,Heavy Fog,16,1,0,,90,,1016,0,0,17,0,0,0.05,,,,,0
20161103-00:00,Partial Fog,16,1,0,,95,,1016,0,0,16,0,0,0.05,,,,,0
20161103-02:00,Fog,15,1,0,,94,,1018,0,0,16,0,0,0,0,North,,,0
20161103-02:30,Fog,16,1,0,,100,,1018,0,0,16,0,0,0.1,0,North,,,0
20161103-03:00,Heavy Fog,17,1,0,,96,,1018,0,0,17,0,0,0.2,,,,,0
20161103-04:30,Fog,17,1,0,,73,,1019,0,0,22,0,0,0.2,290,WNW,,,3.7
20161103-05:00,Smoke,18,0,0,,65,,1019,0,0,25,0,0,0.2,0,North,,,0
20161103-05:30,Smoke,18,0,0,27.9,58,,1019,0,0,27,0,0,0.4,320,NW,,,5.6
20161103-06:00,Smoke,17,0,0,,40,,1017,0,0,28,0,0,0.2,20,NNE,,,5.6
20161103-06:30,Smoke,17,0,0,29.4,48,,1018,0,0,29,0,0,0.8,10,North,,,5.6
20161103-07:00,Smoke,16,0,0,29.1,45,,1018,0,0,29,0,0,0.8,10,North,,,3.7
20161103-07:30,Smoke,16,0,0,30.1,43,,1017,0,0,30,0,0,0.8,30,NNE,,,3.7
20161103-08:00,Smoke,16,0,0,30.1,43,,1016,0,0,30,0,0,1.2,20,NNE,,,5.6
20161103-08:30,Smoke,15,0,0,30.6,38,,1015,0,0,31,0,0,1.5,20,NNE,,,5.6
20161103-09:00,Smoke,15,0,0,,27,,1014,0,0,32,0,0,2,,,,,3.7
20161103-09:30,Smoke,15,0,0,31.6,36,,1015,0,0,32,0,0,2,20,NNE,,,5.6
20161103-10:00,Smoke,15,0,0,30.6,38,,1015,0,0,31,0,0,2,350,North,,,3.7
20161103-10:30,Smoke,15,0,0,30.6,38,,1014,0,0,31,0,0,2,310,NW,,,3.7
20161103-11:00,Smoke,17,0,0,31.4,43,,1015,0,0,31,0,0,2,0,North,,,0
20161103-11:30,Smoke,17,0,0,30.3,45,,1015,0,0,30,0,0,2,0,North,,,0
20161103-12:00,Smoke,18,0,0,,47,,1014,0,0,28,0,0,2,,,,,0
20161103-12:30,Smoke,18,0,0,27.9,58,,1015,0,0,27,0,0,1.5,0,North,,,0
20161103-13:00,Smoke,18,0,0,,65,,1015,0,0,25,0,0,1.2,0,North,,,0
20161103-15:00,Mist,18,0,0,,76,,1015,0,0,22,0,0,2,,,,,0
20161103-18:00,Mist,17,0,0,,84,,1016,0,0,19,0,0,1,,,,,0
20161103-21:00,Mist,16,0,0,,99,,1015,0,0,17,0,0,1,,,,,0
20161104-00:00,Mist,16,0,0,,100,,1015,0,0,16,0,0,0.5,,,,,0
20161104-02:00,Mist,15,0,0,,100,,1015,0,0,15,0,0,1,0,North,,,0
20161104-02:30,Mist,15,0,0,,94,,1015,0,0,16,0,0,1,0,North,,,0
20161104-03:00,Patches of Fog,15,1,0,,77,,1015,0,0,18,0,0,0.5,,,,,0
20161104-03:30,Fog,15,1,0,,78,,1015,0,0,19,0,0,0.8,280,West,,,1.9
20161104-04:00,Smoke,15,0,0,,68,,1015,0,0,21,0,0,0.9,290,WNW,,,3.7
20161104-04:30,Smoke,14,0,0,,57,,1016,0,0,23,0,0,0.9,230,SW,,,7.4
20161104-05:00,Smoke,15,0,0,,54,,1015,0,0,25,0,0,1,0,North,,,0
20161104-05:30,Smoke,15,0,0,,51,,1015,0,0,26,0,0,1,0,North,,,0
20161104-06:00,Smoke,15,0,0,,35,,1014,0,0,28,0,0,1,,,,,0
20161104-06:30,Smoke,15,0,0,28,45,,1014,0,0,28,0,0,1,0,North,,,0
20161104-07:00,Smoke,15,0,0,29.7,40,,1013,0,0,30,0,0,1,240,WSW,,,7.4
20161104-07:30,Smoke,16,0,0,30.9,40,,1013,0,0,31,0,0,1.5,250,WSW,,,13
20161104-08:00,Smoke,16,0,0,30.9,40,,1012,0,0,31,0,0,1.5,260,West,,,16.7
20161104-08:30,Smoke,12,0,0,29.8,31,,1012,0,0,31,0,0,2,260,West,,,14.8
20161104-09:00,Smoke,12,0,0,,21,,1010,0,0,31,0,0,1,270,West,,,13
20161104-09:30,Smoke,12,0,0,29.8,31,,1011,0,0,31,0,0,1.5,250,WSW,,,7.4
20161104-10:00,Smoke,13,0,0,30,33,,1011,0,0,31,0,0,1.5,290,WNW,,,9.3
20161104-10:30,Smoke,14,0,0,29.4,37,,1010,0,0,30,0,0,1.5,280,West,,,5.6
20161104-11:00,Smoke,15,0,0,28.8,42,,1010,0,0,29,0,0,1.2,280,West,,,3.7
20161104-11:30,Smoke,17,0,0,27.7,54,,1010,0,0,27,0,0,1,10,North,,,3.7
20161104-12:00,Smoke,18,0,0,,52,,1010,0,0,27,0,0,0.5,20,NNE,,,3.7
20161104-12:30,Smoke,19,0,0,,69,,1011,0,0,25,0,0,0.8,0,North,,,0
20161104-13:00,Smoke,18,0,0,,69,,1011,0,0,24,0,0,0.8,0,North,,,0
20161104-15:00,Mist,18,0,0,,73,,1011,0,0,21,0,0,0.5,,,,,0
20161104-18:00,Mist,18,0,0,,86,,1012,0,0,19,0,0,0.5,,,,,0
20161104-21:00,Partial Fog,16,1,0,,97,,1010,0,0,17,0,0,0.2,,,,,0
20161105-00:00,Partial Fog,16,1,0,,98,,1011,0,0,16,0,0,0.2,,,,,0
20161105-01:30,Fog,16,1,0,,100,,1011,0,0,16,0,0,0.2,270,West,,,3.7
20161105-02:00,Fog,16,1,0,,100,,1012,0,0,16,0,0,0.2,270,West,,,3.7
20161105-02:30,Fog,16,1,0,,94,,1012,0,0,17,0,0,0.2,0,North,,,0
20161105-03:00,Partial Fog,16,1,0,,84,,1013,0,0,18,0,0,0.2,230,SW,,,5.6
20161105-03:30,Fog,15,1,0,,73,,1012,0,0,20,0,0,0.4,250,WSW,,,7.4
20161105-04:00,Fog,15,1,0,,73,,1013,0,0,20,0,0,0.4,250,WSW,,,7.4
20161105-05:00,Fog,15,1,0,,61,,1013,0,0,23,0,0,0.4,280,West,,,9.3
20161105-05:30,Fog,16,1,0,,65,,1012,0,0,23,0,0,0.4,280,West,,,5.6
20161105-06:00,Smoke,16,0,0,,51,,1011,0,0,24,0,0,0.2,270,West,,,9.3
20161105-06:30,Smoke,16,0,0,,57,,1011,0,0,25,0,0,0.4,260,West,,,11.1
20161105-07:00,Smoke,16,0,0,,54,,1011,0,0,26,0,0,0.4,260,West,,,13
20161105-07:30,Smoke,16,0,0,27.5,51,,1010,0,0,27,0,0,0.4,270,West,,,11.1
20161105-08:00,Smoke,16,0,0,28.3,48,,1010,0,0,28,0,0,0.4,290,WNW,,,13
20161105-08:30,Smoke,15,0,0,28,45,,1009,0,0,28,0,0,0.4,250,WSW,,,7.4
20161105-09:00,Smoke,15,0,0,,34,,1008,0,0,29,0,0,0.2,290,WNW,,,9.3
20161105-09:30,Smoke,15,0,0,28.8,42,,1009,0,0,29,0,0,0.4,300,WNW,,,9.3
20161105-10:00,Smoke,15,0,0,28.8,42,,1009,0,0,29,0,0,0.4,300,WNW,,,9.3
20161105-10:30,Smoke,17,0,0,27.7,54,,1008,0,0,27,0,0,0.4,340,NNW,,,5.6
20161105-11:00,Smoke,18,0,0,27.9,58,,1008,0,0,27,0,0,0.2,10,North,,,5.6
20161105-11:30,Smoke,18,0,0,27.9,58,,1009,0,0,27,0,0,0.2,350,North,,,3.7
20161105-12:00,Smoke,18,0,0,,54,,1008,0,0,26,0,0,0.2,,,,,0
20161105-12:30,Smoke,19,0,0,,69,,1009,0,0,25,0,0,0.2,0,North,,,0
20161105-15:00,Patches of Fog,17,1,0,,83,,1010,0,0,20,0,0,0.2,,,,,0
20161105-18:00,Partial Fog,16,1,0,,90,,1010,0,0,18,0,0,0.2,,,,,0
20161105-21:00,Partial Fog,16,1,0,,93,,1010,0,0,17,0,0,0.2,,,,,0
20161106-00:00,Partial Fog,14,1,0,,94,,1011,0,0,15,0,0,0.2,,,,,0
20161106-02:00,Fog,14,1,0,,94,,1012,0,0,15,0,0,0.2,0,North,,,0
20161106-02:30,Fog,14,1,0,,94,,1012,0,0,15,0,0,0.2,0,North,,,0
20161106-03:00,Heavy Fog,14,1,0,,96,,1012,0,0,15,0,0,0.2,,,,,0
20161106-03:30,Fog,15,1,0,,94,,1013,0,0,16,0,0,0.2,0,North,,,0
20161106-04:00,Fog,16,1,0,,94,,1013,0,0,17,0,0,0.3,0,North,,,0
20161106-04:30,Fog,17,1,0,,88,,1013,0,0,19,0,0,0.3,0,North,,,0
20161106-05:00,Fog,17,1,0,,78,,1013,0,0,21,0,0,0.3,270,West,,,3.7
20161106-05:30,Smoke,15,0,0,,61,,1013,0,0,23,0,0,0.3,270,West,,,5.6
20161106-06:00,Smoke,15,0,0,,46,,1012,0,0,24,0,0,0.2,270,West,,,5.6
20161106-06:30,Smoke,16,0,0,,57,,1012,0,0,25,0,0,0.3,300,WNW,,,3.7
20161106-07:00,Smoke,16,0,0,,57,,1012,0,0,25,0,0,0.3,300,WNW,,,3.7
20161106-07:30,Smoke,16,0,0,,54,,1012,0,0,26,0,0,0.3,10,North,,,1.9
20161106-08:00,Smoke,17,0,0,28.5,51,,1011,0,0,28,0,0,0.4,270,West,,,5.6
20161106-08:30,Smoke,12,0,0,28.2,35,,1011,0,0,29,0,0,0.4,270,West,,,9.3
20161106-09:00,Smoke,12,0,0,,24,,1010,0,0,30,0,0,0.2,270,West,,,9.3
20161106-09:30,Smoke,13,0,0,29.2,35,,1011,0,0,30,0,0,0.5,270,West,,,9.3
20161106-10:00,Smoke,13,0,0,29.2,35,,1010,0,0,30,0,0,0.5,320,NW,,,3.7
20161106-10:30,Smoke,13,0,0,29.2,35,,1010,0,0,30,0,0,0.4,320,NW,,,3.7
20161106-11:00,Smoke,12,0,0,28.2,35,,1010,0,0,29,0,0,0.3,0,North,,,0
20161106-11:30,Smoke,12,0,0,27.5,37,,1010,0,0,28,0,0,0.3,0,North,,,0
20161106-12:00,Smoke,15,0,0,,39,,1010,0,0,27,0,0,0.2,,,,,0
20161106-12:30,Smoke,17,0,0,,61,,1011,0,0,25,0,0,0.3,0,North,,,0
20161106-13:00,Smoke,17,0,0,,69,,1011,0,0,23,0,0,0.3,0,North,,,0
20161106-15:00,Partial Fog,17,1,0,,79,,1012,0,0,20,0,0,0.2,,,,,0
20161106-18:00,Partial Fog,16,1,0,,87,,1012,0,0,18,0,0,0.2,,,,,0
20161106-21:00,Partial Fog,16,1,0,,95,,1012,0,0,16,0,0,0.2,,,,,0
20161107-00:00,Partial Fog,15,1,0,,92,,1012,0,0,16,0,0,0.2,,,,,0
20161107-02:00,Fog,15,1,0,,100,,1013,0,0,15,0,0,0.2,250,WSW,,,3.7
20161107-03:00,Partial Fog,14,1,0,,84,,1014,0,0,16,0,0,0.2,,,,,0
20161107-05:30,Smoke,14,0,0,,53,,1015,0,0,24,0,0,0.4,270,West,,,9.3
20161107-06:00,Smoke,15,0,0,,40,,1014,0,0,26,0,0,0.2,290,WNW,,,9.3
20161107-06:30,Smoke,15,0,0,27.3,48,,1014,0,0,27,0,0,0.5,290,WNW,,,9.3
20161107-07:00,Smoke,15,0,0,27.3,48,,1014,0,0,27,0,0,0.6,270,West,,,11.1
20161107-07:30,Smoke,14,0,0,27.8,42,,1014,0,0,28,0,0,0.7,270,West,,,11.1
20161107-08:00,Smoke,13,0,0,27.6,39,,1013,0,0,28,0,0,1,320,NW,,,9.3
20161107-08:30,Smoke,13,0,0,28.4,37,,1013,0,0,29,0,0,1.5,270,West,,,13
20161107-09:00,Smoke,13,0,0,,26,,1012,0,0,29,0,0,1,290,WNW,,,14.8
20161107-09:30,Smoke,13,0,0,28.4,37,,1012,0,0,29,0,0,1.8,300,WNW,,,14.8
20161107-10:00,Smoke,12,0,0,28.2,35,,1012,0,0,29,0,0,1.8,310,NW,,,18.5
20161107-10:30,Smoke,12,0,0,28.2,35,,1012,0,0,29,0,0,1.8,290,WNW,,,11.1
20161107-11:00,Smoke,13,0,0,27.6,39,,1012,0,0,28,0,0,1.8,320,NW,,,5.6
20161107-11:30,Smoke,13,0,0,27.6,39,,1012,0,0,28,0,0,1.8,310,NW,,,7.4
20161107-12:00,Smoke,15,0,0,,41,,1011,0,0,25,0,0,1,290,WNW,,,3.7
20161107-12:30,Smoke,15,0,0,,57,,1012,0,0,24,0,0,1.5,0,North,,,0
20161107-13:00,Unknown,16,0,0,,65,,1012,0,0,23,0,0,1.5,290,WNW,,,3.7
20161107-15:00,Smoke,13,0,0,,54,,1013,0,0,20,0,0,2,270,West,,,7.4
20161107-18:00,Smoke,13,0,0,,53,,1013,0,0,21,0,0,2,270,West,,,7.4
20161107-21:00,Smoke,14,0,0,,65,,1012,0,0,19,0,0,1,270,West,,,9.3
20161108-00:00,Mist,14,0,0,,70,,1012,0,0,18,0,0,1,290,WNW,,,7.4
20161108-02:00,Mist,14,0,0,,82,,1013,0,0,17,0,0,0.7,250,WSW,,,11.1
20161108-02:30,Mist,14,0,0,,77,,1014,0,0,18,0,0,0.7,250,WSW,,,11.1
20161108-03:00,Patches of Fog,14,1,0,,71,,1014,0,0,18,0,0,0.5,250,WSW,,,11.1
20161108-04:00,Smoke,14,0,0,,68,,1015,0,0,20,0,0,0.7,260,West,,,11.1
20161108-04:30,Smoke,14,0,0,,64,,1015,0,0,21,0,0,0.8,270,West,,,14.8
20161108-05:00,Smoke,15,0,0,,64,,1015,0,0,22,0,0,0.8,260,West,,,20.4
20161108-05:30,Smoke,14,0,0,,57,,1015,0,0,23,0,0,1,280,West,,,20.4
20161108-06:00,Smoke,14,0,0,,39,,,0,0,25,0,0,1,270,West,,,22.2
20161108-06:30,Smoke,15,0,0,,51,,1015,0,0,26,0,0,1,260,West,,,14.8
20161108-07:00,Smoke,13,0,0,27,42,,1014,0,0,27,0,0,1.2,290,WNW,,,14.8
20161108-07:30,Smoke,13,0,0,27.6,39,,1014,0,0,28,0,0,1.2,290,WNW,,,18.5
20161108-08:00,Smoke,13,0,0,28.4,37,,1013,0,0,29,0,0,1.2,290,WNW,,,22.2
20161108-08:30,Smoke,12,0,0,28.2,35,,1013,0,0,29,0,0,1.5,290,WNW,,,20.4
20161108-09:00,Smoke,11,0,0,,23,,1012,0,0,29,0,0,1,290,WNW,,,20.4
20161108-09:30,Smoke,11,0,0,,33,,1013,0,0,29,0,0,1.5,290,WNW,,,18.5
20161108-10:00,Smoke,11,0,0,,33,,1013,0,0,29,0,0,1.8,270,West,,,18.5
20161108-10:30,Smoke,12,0,0,28.2,35,,1013,0,0,29,0,0,1.8,280,West,,,11.1
20161108-11:00,Smoke,13,0,0,27.6,39,,1013,0,0,28,0,0,1.8,280,West,,,9.3
20161108-11:30,Smoke,14,0,0,27.1,45,,1013,0,0,27,0,0,1.8,280,West,,,9.3
20161108-12:00,Smoke,14,0,0,,40,,1013,0,0,26,0,0,1,270,West,,,3.7
20161108-12:30,Smoke,14,0,0,,53,,1013,0,0,24,0,0,1.5,270,West,,,5.6
20161108-13:00,Smoke,14,0,0,,57,,1014,0,0,23,0,0,1.5,280,West,,,3.7
20161108-15:00,Haze,13,0,0,,61,,1015,0,0,19,0,0,2,270,West,,,3.7
20161108-18:00,Mist,12,0,0,,69,,1014,0,0,17,0,0,1,270,West,,,7.4
20161108-21:00,Partial Fog,12,1,0,,75,,1013,0,0,16,0,0,0.2,,,,,0
20161109-00:00,Mist,11,0,0,,73,,1014,0,0,14,0,0,1,,,,,0
20161109-02:00,Mist,10,0,0,,77,,1014,0,0,14,0,0,1,230,SW,,,3.7
20161109-02:30,Mist,11,0,0,,82,,1015,0,0,14,0,0,1,230,SW,,,3.7
20161109-03:00,Mist,10,0,0,,70,,1016,0,0,14,0,0,1,230,SW,,,5.6
20161109-03:30,Mist,11,0,0,,77,,1016,0,0,15,0,0,1,230,SW,,,7.4
20161109-04:00,Smoke,11,0,0,,64,,1017,0,0,18,0,0,1,230,SW,,,9.3
20161109-04:30,Smoke,12,0,0,,56,,1017,0,0,21,0,0,1,250,WSW,,,9.3
20161109-05:00,Smoke,11,0,0,,47,,1017,0,0,23,0,0,1,230,SW,,,7.4
20161109-05:30,Smoke,11,0,0,,41,,1017,0,0,25,0,0,1,230,SW,,,9.3
20161109-06:00,Smoke,11,0,0,,28,,1015,0,0,26,0,0,1,270,West,,,11.1
20161109-06:30,Smoke,11,0,0,,39,,1016,0,0,26,0,0,1,290,WNW,,,9.3
20161109-07:00,Smoke,12,0,0,27.5,37,,1015,0,0,28,0,0,1,250,WSW,,,9.3
20161109-07:30,Smoke,11,0,0,,35,,1015,0,0,28,0,0,1,270,West,,,11.1
20161109-08:00,Smoke,11,0,0,,33,,1014,0,0,29,0,0,1,270,West,,,11.1
20161109-08:30,Smoke,11,0,0,,33,,1014,0,0,29,0,0,1,270,West,,,14.8
20161109-09:00,Smoke,10,0,0,,20,,1013,0,0,29,0,0,1,290,WNW,,,14.8
20161109-09:30,Smoke,10,0,0,,30,,1013,0,0,29,0,0,1,290,WNW,,,14.8
20161109-10:00,Smoke,11,0,0,,31,,1013,0,0,30,0,0,1.5,290,WNW,,,13
20161109-10:30,Smoke,11,0,0,,31,,1013,0,0,30,0,0,1.5,280,West,,,16.7
20161109-11:00,Smoke,11,0,0,,33,,1013,0,0,29,0,0,1.5,300,WNW,,,9.3
20161109-11:30,Smoke,11,0,0,,33,,1013,0,0,29,0,0,1.5,0,North,,,0
20161109-12:00,Smoke,15,0,0,,40,,1013,0,0,26,0,0,1,,,,,0
